# Wlen(nm) Transmission
2.432466979612294836e+03 9.320378349116493766e-01
2.432475001252243601e+03 9.325417907549008456e-01
2.432483229570013009e+03 9.377207949876714688e-01
2.432491285614367371e+03 9.461912123161924093e-01
2.432499306985404019e+03 9.549902226394384464e-01
2.432507528467004704e+03 9.625199543214659759e-01
2.432515590695814353e+03 9.685490774935654468e-01
2.432523611797846115e+03 9.729696656795217002e-01
2.432531826055149850e+03 9.759668901965163901e-01
2.432539894856336559e+03 9.778842268544151173e-01
2.432547915689271122e+03 9.790247335971468123e-01
2.432556122334052361e+03 9.796506569102153561e-01
2.432564198095636129e+03 9.799592839573426639e-01
2.432572218659381633e+03 9.800707146751966858e-01
2.432580417303310696e+03 9.800516846465590071e-01
2.432588500413415204e+03 9.799343906332128595e-01
2.432596520707877971e+03 9.797287508477986462e-01
2.432604710962529225e+03 9.794296808298313950e-01
2.432612801809374105e+03 9.790239875919770629e-01
2.432620821834462276e+03 9.784967528956551863e-01
2.432629003311308225e+03 9.778350717951184157e-01
2.432637102283217246e+03 9.770230218867880234e-01
2.432645122038837144e+03 9.760342210201850000e-01
2.432653294349247517e+03 9.748247432069311325e-01
2.432661401834642675e+03 9.733213149317864188e-01
2.432669421320701986e+03 9.714030873980945557e-01
2.432677584075949653e+03 9.688853620075510431e-01
2.432685700463353442e+03 9.655417355402720059e-01
2.432693719679759852e+03 9.611569215253081833e-01
2.432701872491016275e+03 9.556080091180940705e-01
2.432709998169051687e+03 9.489138272556826292e-01
2.432718017115711064e+03 9.409165677508531944e-01
2.432726159594045839e+03 9.309757933704506661e-01
2.432734294951436368e+03 9.181130718237758837e-01
2.432742313628257307e+03 9.015516758403117059e-01
2.432750445384640443e+03 8.812400985350073990e-01
2.432758590810209171e+03 8.580927561619705601e-01
2.432766609217097994e+03 8.348756640705531362e-01
2.432774729862399454e+03 8.163309052896753348e-01
2.432782885745072690e+03 8.069615419068995044e-01
2.432790903881936174e+03 8.087206220494832509e-01
2.432799013026924968e+03 8.211175687420494418e-01
2.432807179755725429e+03 8.416782600579237883e-01
2.432815197622471260e+03 8.660075643714297833e-01
2.432823294877815897e+03 8.893980178715668039e-01
2.432831472841869527e+03 9.088479585942176309e-01
2.432839490438404937e+03 9.234673925419627505e-01
2.432847575414672065e+03 9.338668626776200909e-01
2.432855765003205306e+03 9.412647466523121897e-01
2.432863782329436617e+03 9.467118119616744210e-01
2.432871854637094202e+03 9.509088528715486932e-01
2.432880056239433543e+03 9.542528089494870525e-01
2.432888073295268441e+03 9.568310942169913069e-01
2.432896132544681677e+03 9.585439730599188968e-01
2.432904346550253649e+03 9.594132774276723508e-01
2.432912363335598457e+03 9.596638342676708788e-01
2.432920409137034767e+03 9.595105937981254218e-01
2.432928635935366856e+03 9.590522797090038631e-01
2.432936652450129259e+03 9.584140531513191119e-01
2.432944684413751929e+03 9.578873593379927387e-01
2.432952924394473939e+03 9.576801917040218548e-01
2.432960940638558895e+03 9.577718456039227002e-01
2.432968958374433441e+03 9.581567389397912526e-01
2.432977211927273856e+03 9.588321489415072563e-01
2.432985227900590417e+03 9.595824706373348167e-01
2.432993243796834122e+03 9.600621570087354284e-01
2.433001485754958594e+03 9.601363764276679147e-01
2.433009514235921415e+03 9.598723011934249261e-01
2.433017529861273488e+03 9.593581296756651389e-01
2.433025756696804365e+03 9.586694711447409922e-01
2.433033799644251758e+03 9.578457668545781178e-01
2.433041814998618975e+03 9.568572194716109536e-01
2.433050026321287987e+03 9.556005652568331232e-01
2.433058084125282676e+03 9.539780018484973478e-01
2.433066099208572268e+03 9.519237099776156619e-01
2.433074294628006555e+03 9.494025683134478255e-01
2.433082367678713126e+03 9.463789616284997708e-01
2.433090382490831871e+03 9.426917825049910826e-01
2.433098561616560801e+03 9.379761328595784819e-01
2.433106650304241612e+03 9.317579020677548840e-01
2.433114664845097195e+03 9.236126076109190119e-01
2.433122827286547363e+03 9.134506939155755401e-01
2.433130932001570272e+03 9.021981081888781340e-01
2.433138946271066288e+03 8.912995767773665978e-01
2.433147091637565154e+03 8.818731816617942920e-01
2.433155212770396247e+03 8.751310508228807850e-01
2.433163226768441746e+03 8.717439701096614257e-01
2.433171354669213997e+03 8.707771423831710544e-01
2.433179492610419402e+03 8.703925338482774166e-01
2.433187506336920706e+03 8.691343671165928653e-01
2.433195616381090076e+03 8.656672540038730101e-01
2.433203771521339604e+03 8.589762224619409414e-01
2.433211784976202125e+03 8.488727586723000540e-01
2.433219876772792759e+03 8.355806833765598851e-01
2.433228049502855811e+03 8.193465870412821594e-01
2.433236062685987235e+03 8.001310731499683415e-01
2.433244135843919594e+03 7.773743390306168122e-01
2.433252326554665615e+03 7.499751048510837625e-01
2.433260339465971356e+03 7.165237541853101133e-01
2.433268393594067675e+03 6.755225545886607286e-01
2.433276602676469793e+03 6.257797343698867643e-01
2.433284615315857536e+03 5.670896908276358284e-01
2.433292650022834550e+03 4.999932003688121740e-01
2.433300877867965937e+03 4.255311335250296922e-01
2.433308890235341551e+03 3.464257919279590259e-01
2.433316905129819588e+03 2.675073838339164789e-01
2.433325152128853006e+03 1.943699487489913835e-01
2.433333164224123266e+03 1.325988256438399848e-01
2.433341176241907760e+03 8.772240180412967103e-02
2.433349408131059590e+03 6.435101474042430325e-02
2.433357437281900729e+03 6.517727247875189367e-02
2.433365449027457089e+03 9.041564120472439514e-02
2.433373660205922533e+03 1.377928702550055562e-01
2.433381709408372444e+03 2.030991298546098445e-01
2.433389720881607900e+03 2.806283923378606326e-01
2.433397910957668046e+03 3.637120461306825314e-01
2.433405980603238277e+03 4.458486814299040812e-01
2.433413991804056423e+03 5.219059268196004631e-01
2.433422160385894585e+03 5.889214447743181813e-01
2.433430250866194001e+03 6.460033866760392929e-01
2.433438261794503433e+03 6.935456503431036701e-01
2.433446408490198337e+03 7.325757203644217563e-01
2.433454520196939484e+03 7.643035671675271203e-01
2.433462530852646069e+03 7.896474523571066495e-01
2.433470655270175939e+03 8.090735412264052906e-01
2.433478788595172773e+03 8.228985601242783110e-01
2.433486798978181469e+03 8.314848644416252821e-01
2.433494900725423122e+03 8.360761712519938493e-01
2.433503056060591462e+03 8.395085249088156676e-01
2.433511066170809499e+03 8.443580753420675267e-01
2.433519144855538343e+03 8.515965184440075220e-01
2.433527322592892688e+03 8.614657474907756463e-01
2.433535332430225480e+03 8.733291052449283498e-01
2.433543387660115513e+03 8.845941945668645001e-01
2.433551588191775409e+03 8.920899550006691214e-01
2.433559597756129733e+03 8.942494839770331883e-01
2.433567629138752181e+03 8.908873264868746311e-01
2.433575852856936308e+03 8.839028096150814973e-01
2.433583862148218032e+03 8.775760028960490899e-01
2.433591871361717040e+03 8.751648746176737825e-01
2.433600114517343627e+03 8.777074190300164780e-01
2.433608125606188878e+03 8.854712621958870100e-01
2.433616134546492049e+03 8.976167255104855469e-01
2.433624352954246660e+03 9.110299243694475191e-01
2.433632388129739411e+03 9.227555635117811184e-01
2.433640396796752157e+03 9.319506671438593237e-01
2.433648590063870415e+03 9.389342083451451826e-01
2.433656649718566769e+03 9.443626436333375507e-01
2.433664658112196321e+03 9.486418966319768442e-01
2.433672825845810166e+03 9.519039550921734039e-01
2.433680910372368999e+03 9.542845584897990951e-01
2.433688918492520315e+03 9.559670729519863519e-01
2.433697060299662553e+03 9.572180124377285271e-01
2.433705170090842330e+03 9.582952871530358019e-01
2.433713177937422188e+03 9.593361644274788214e-01
2.433721293425022395e+03 9.604144853952528704e-01
2.433729428873683901e+03 9.615817488297286886e-01
2.433737436446596803e+03 9.627994842022229438e-01
2.433745525221484058e+03 9.639563762039571326e-01
2.433753686720590849e+03 9.649953023065831470e-01
2.433761694019744482e+03 9.659116179982173422e-01
2.433769755688644182e+03 9.666939186648598747e-01
2.433777943631260314e+03 9.673095156529362137e-01
2.433785950656559180e+03 9.677205052182181744e-01
2.433793984826096221e+03 9.679016958922637137e-01
2.433802199605388523e+03 9.678402887932071597e-01
2.433810206356738036e+03 9.675848534627988773e-01
2.433818213030036077e+03 9.672819490142751109e-01
2.433826454246061076e+03 9.670561586058457060e-01
2.433834461119979551e+03 9.669590958073105424e-01
2.433842467519204092e+03 9.670467890316272186e-01
2.433850680333070613e+03 9.673121566093908497e-01
2.433858714945977681e+03 9.675688005541711600e-01
2.433866721071036409e+03 9.675916159016454410e-01
2.433874905089030563e+03 9.672548520386800019e-01
2.433882967834430474e+03 9.665375342057983543e-01
2.433890973685228801e+03 9.656275233023613458e-01
2.433899128513534833e+03 9.648394629689709401e-01
2.433907219785033703e+03 9.643466286309249069e-01
2.433915225361476587e+03 9.641557141903343009e-01
2.433923350606177337e+03 9.641822589330513171e-01
2.433931470797483598e+03 9.641869381570046249e-01
2.433939476099476906e+03 9.640036135969213271e-01
2.433947571366552438e+03 9.638361814286131590e-01
2.433955720871475933e+03 9.639413520924466905e-01
2.433963725898924622e+03 9.644344949872599715e-01
2.433971790794254048e+03 9.653955878335901408e-01
2.433979970006707845e+03 9.667546185912061496e-01
2.433987974759518693e+03 9.681466426601231801e-01
2.433996008888877441e+03 9.692401025826946626e-01
2.434004218202873290e+03 9.699544021386776738e-01
2.434012222680951254e+03 9.703320099164577384e-01
2.434020227080733548e+03 9.704539929560195288e-01
2.434028464028908729e+03 9.703823431092470919e-01
2.434036469662919444e+03 9.701309557602092459e-01
2.434044473787845618e+03 9.696690745521262533e-01
2.434052679065292523e+03 9.689041127446813562e-01
2.434060715705119947e+03 9.676319269290416525e-01
2.434068719555094958e+03 9.655050449044189076e-01
2.434076892767251138e+03 9.621348261866643492e-01
2.434084960807247626e+03 9.573347340277297279e-01
2.434092964382176433e+03 9.515258687979376573e-01
2.434101105134376212e+03 9.460985900151756001e-01
2.434109204968997801e+03 9.425293720707480505e-01
2.434117208268785816e+03 9.413692981241781332e-01
2.434125316166263019e+03 9.426700386362925066e-01
2.434133448190064883e+03 9.460001708727378000e-01
2.434141451214618428e+03 9.499155236909638811e-01
2.434149525862503197e+03 9.525459003281825376e-01
2.434157690470146008e+03 9.528923697002849025e-01
2.434165693219369132e+03 9.507128479422801703e-01
2.434173734222688836e+03 9.463666425914178948e-01
2.434181931808935587e+03 9.411221304289497658e-01
2.434189934282733702e+03 9.363607661553048356e-01
2.434197941246413848e+03 9.329071661261325588e-01
2.434206172206127121e+03 9.314480836901763983e-01
2.434214174404406549e+03 9.324083054181255825e-01
2.434222176524148381e+03 9.352174065970568773e-01
2.434230382069716143e+03 9.387546241676488767e-01
2.434238413584082082e+03 9.422981517271122875e-01
2.434246415428180626e+03 9.454440712560190363e-01
2.434254586027384903e+03 9.479621059729376187e-01
2.434262651821456984e+03 9.498104597083719680e-01
2.434270653389817198e+03 9.510535461258703416e-01
2.434278788647242891e+03 9.519067325812726743e-01
2.434286889116225211e+03 9.525963970200800324e-01
2.434294890408751144e+03 9.531240864356599340e-01
2.434302989928882198e+03 9.533597606540187286e-01
2.434311125468079808e+03 9.531124898830701797e-01
2.434319126484678236e+03 9.519852562528942075e-01
2.434327189871894916e+03 9.493828051564322523e-01
2.434335360876716550e+03 9.448810501628974734e-01
2.434343361617291976e+03 9.384457987314218652e-01
2.434351388475871772e+03 9.311937402488404958e-01
2.434359595341829845e+03 9.253328307791195417e-01
2.434367595806287682e+03 9.222801905425236368e-01
2.434375596192023295e+03 9.224605034135354709e-01
2.434383818411206448e+03 9.259479452677863431e-01
2.434391829051358854e+03 9.319289600028569653e-01
2.434399829160851823e+03 9.383266395194443943e-01
2.434408013943177139e+03 9.435882144640086455e-01
2.434416061352199904e+03 9.473322540625691568e-01
2.434424061185355185e+03 9.496603080499362859e-01
2.434432208134760458e+03 9.509323673799565668e-01
2.434440292708504330e+03 9.514893989645156758e-01
2.434448292265228247e+03 9.515436336156265495e-01
2.434456400985547589e+03 9.512164162959395597e-01
2.434464523119967907e+03 9.505678330503849471e-01
2.434472522400163143e+03 9.496123801871255710e-01
2.434480592495128349e+03 9.483301660792589072e-01
2.434488752586282317e+03 9.466753058859949110e-01
2.434496751589855194e+03 9.445955869557399742e-01
2.434504782663095284e+03 9.420634709376848326e-01
2.434512981107142423e+03 9.391190625987946294e-01
2.434520979833996535e+03 9.359255689948163814e-01
2.434528978481944705e+03 9.327890386163192327e-01
2.434537201689141057e+03 9.300592444783242208e-01
2.434545207132283394e+03 9.279577557666875975e-01
2.434553205503387744e+03 9.265232820145810066e-01
2.434561388779138269e+03 9.256349631162221758e-01
2.434569433484407000e+03 9.250235298018409935e-01
2.434577431578573851e+03 9.244577669295857003e-01
2.434585574526165146e+03 9.238066156717299471e-01
2.434593658890061306e+03 9.228952342841222345e-01
2.434601656707195161e+03 9.216560789455955360e-01
2.434609758929812870e+03 9.201612036980352238e-01
2.434617883348939813e+03 9.184981628544244270e-01
2.434625880888945176e+03 9.168457594268524247e-01
2.434633941989670802e+03 9.153982657590215011e-01
2.434642106860736021e+03 9.141717792748799143e-01
2.434650104123517394e+03 9.130539255264220611e-01
2.434658123705329672e+03 9.118491691590331349e-01
2.434666329425142521e+03 9.101251367921092683e-01
2.434674326410604408e+03 9.074834792109323089e-01
2.434682323316974362e+03 9.037812576156328825e-01
2.434690531800721146e+03 8.990045924929573884e-01
2.434698547749900172e+03 8.931740235337016776e-01
2.434706544378826038e+03 8.863638334369799976e-01
2.434714710432434913e+03 8.787008730076146801e-01
2.434722768141097276e+03 8.701454223769846674e-01
2.434730764492483559e+03 8.603830307767211805e-01
2.434738887718590377e+03 8.489058165495968478e-01
2.434746987583886948e+03 8.349621866298717610e-01
2.434754983657638149e+03 8.174424506825308523e-01
2.434763063658778265e+03 7.949875223649410794e-01
2.434771206077964052e+03 7.661157375091404154e-01
2.434779201873984221e+03 7.292440315497829006e-01
2.434787238252586576e+03 6.827976811781899524e-01
2.434795423623019360e+03 6.258463025168868876e-01
2.434803419141213908e+03 5.594493638109504507e-01
2.434811414580158726e+03 4.880282161931125406e-01
2.434819637138106827e+03 4.198135984279379174e-01
2.434827635459018438e+03 3.655516088500478378e-01
2.434835630620013035e+03 3.352142966246201006e-01
2.434843808642931890e+03 3.345816186239769507e-01
2.434851850827091766e+03 3.634915904186628577e-01
2.434859845710040190e+03 4.158800174709849640e-01
2.434867978800016772e+03 4.815801623806094112e-01
2.434876065245125574e+03 5.497575349006403878e-01
2.434884059849930509e+03 6.122100648188418814e-01
2.434892147608951291e+03 6.646893225130126037e-01
2.434900278712812451e+03 7.063385923663589860e-01
2.434908273039378855e+03 7.382450638751947292e-01
2.434916315069324355e+03 7.622044384681028184e-01
2.434924491229843170e+03 7.800157912057510412e-01
2.434932485278075546e+03 7.931555473303590897e-01
2.434940481180722145e+03 8.027208400325581694e-01
2.434948702795909412e+03 8.094990973488496167e-01
2.434956696565712718e+03 8.140052001143228688e-01
2.434964690256081212e+03 8.164715169623335544e-01
2.434972869096123759e+03 8.169338931827536676e-01
2.434980906901983417e+03 8.154030586564169347e-01
2.434988900313795966e+03 8.120392346569725861e-01
2.434997032112538818e+03 8.076134476530367756e-01
2.435005116286576140e+03 8.032030131806212614e-01
2.435013109419738612e+03 7.992174840863146557e-01
2.435021193778616635e+03 7.956604460954338487e-01
2.435029324719186206e+03 7.924521222590140690e-01
2.435037317573601740e+03 7.892532409412763572e-01
2.435045354093944752e+03 7.855883725052247302e-01
2.435053532199502570e+03 7.813004057845837069e-01
2.435061524775074759e+03 7.764552262062404120e-01
2.435069517271084806e+03 7.711862437828865824e-01
2.435077734514126405e+03 7.655124567910925881e-01
2.435085731023851167e+03 7.590000648270961436e-01
2.435093723240894178e+03 7.513635260016875428e-01
2.435101891730366788e+03 7.427465227684721949e-01
2.435109936319621738e+03 7.332812917092137450e-01
2.435117928257599488e+03 7.229958257155610912e-01
2.435126047594492320e+03 7.118528331433622292e-01
2.435134140662076788e+03 6.996360328101900450e-01
2.435142132320894234e+03 6.859601884761808988e-01
2.435150202106090092e+03 6.705440474033756981e-01
2.435158344050907544e+03 6.531462498528358696e-01
2.435166335430468735e+03 6.334308626041843526e-01
2.435174355264748101e+03 6.109379462763807611e-01
2.435182546485805233e+03 5.848386575706804313e-01
2.435190537586013761e+03 5.539991910439743261e-01
2.435198528606503714e+03 5.176895741540278317e-01
2.435206726429407809e+03 4.764918506103932860e-01
2.435214738787220995e+03 4.331044791793633997e-01
2.435222729528232321e+03 3.922720646117872079e-01
2.435230876483910833e+03 3.585968209476411150e-01
2.435238939033780753e+03 3.342639373623768617e-01
2.435246929495217955e+03 3.188379768024308114e-01
2.435255025184106216e+03 3.094646800440186696e-01
2.435263138325381988e+03 3.011621260789909549e-01
2.435271128507148660e+03 2.888911890862003173e-01
2.435279172529579228e+03 2.700509943690549419e-01
2.435287336661716836e+03 2.447335434040681656e-01
2.435295326563717481e+03 2.148021108269436430e-01
2.435303318519916047e+03 1.827512234849434369e-01
2.435311534042476069e+03 1.506162904559784355e-01
2.435319523664613371e+03 1.199498197075107853e-01
2.435327513206872482e+03 9.204452233174985343e-02
2.435335680413782484e+03 6.772378671763112923e-02
2.435343719809525737e+03 4.729621803820717452e-02
2.435351709071797359e+03 3.097618091647544314e-02
2.435359823294892522e+03 1.880698443226857738e-02
2.435367914998147171e+03 1.043992001386445309e-02
2.435375903980333078e+03 5.222191958115253961e-03
2.435383964819494395e+03 2.315798043845176176e-03
2.435392109230166170e+03 8.919185728310264358e-04
2.435400097932169501e+03 2.909329386092202258e-04
2.435408104987177467e+03 7.744037708718708179e-05
2.435416302505273052e+03 1.578641225567850584e-05
2.435424290926998310e+03 2.241641831556371552e-06
2.435432279268719412e+03 2.213677755562415917e-07
2.435440459350972105e+03 5.518833735734686179e-07
2.435448482964507548e+03 5.176087727880816363e-06
2.435456471025824158e+03 3.144594339577644365e-05
2.435464596405301108e+03 1.386817462861474179e-04
2.435472674044387531e+03 4.816682403591361693e-04
2.435480661825202787e+03 1.386081565930717381e-03
2.435488732101335700e+03 3.411410738541551836e-03
2.435496864166328123e+03 7.350853311219854649e-03
2.435504851666546529e+03 1.414504890849343881e-02
2.435512866438665242e+03 2.471196983961673060e-02
2.435521053330018276e+03 3.975869817427259839e-02
2.435529040549542515e+03 5.962116315405454475e-02
2.435537027688933904e+03 8.416397410127651746e-02
2.435545213262295420e+03 1.128095765812041906e-01
2.435553228473881518e+03 1.446788012640345955e-01
2.435561215332453230e+03 1.787920419167134123e-01
2.435569344482137694e+03 2.142370207820501193e-01
2.435577415439252036e+03 2.502135934214361201e-01
2.435585402016906755e+03 2.859985610663663969e-01
2.435593474341898400e+03 3.209526919738417972e-01
2.435601601445343931e+03 3.544951787175425473e-01
2.435609587741984342e+03 3.861071874025815975e-01
2.435617602841162352e+03 4.153907880682458642e-01
2.435625786491845247e+03 4.424080183134604383e-01
2.435633772507375397e+03 4.677206894815433280e-01
2.435641758442644914e+03 4.917769078759897106e-01
2.435649942114518581e+03 5.147386676217370338e-01
2.435657956312769329e+03 5.367670866734591817e-01
2.435665941966801711e+03 5.579596067112931879e-01
2.435674067492158883e+03 5.778865394224380614e-01
2.435682139157853726e+03 5.959060553360765455e-01
2.435690124530552112e+03 6.116340818271656099e-01
2.435698191507925003e+03 6.248531864006727776e-01
2.435706321042317541e+03 6.354478700925890733e-01
2.435714306133585978e+03 6.438909422969829599e-01
2.435722314161402210e+03 6.510931992788699940e-01
2.435730501965849271e+03 6.577294640827860972e-01
2.435738486775590900e+03 6.647357253059380522e-01
2.435746471504942747e+03 6.728828040469475580e-01
2.435754645874361813e+03 6.815021920618060669e-01
2.435762666456255374e+03 6.892202056849352498e-01
2.435770650903953083e+03 6.953907802071613853e-01
2.435778765402071713e+03 7.004503401485779879e-01
2.435786845175268809e+03 7.055333665427775403e-01
2.435794829341215063e+03 7.116637965561980472e-01
2.435802883566113451e+03 7.195453601357892914e-01
2.435811022932317428e+03 7.295812914254165005e-01
2.435819006816416731e+03 7.411298037798981220e-01
2.435827000366071388e+03 7.523747448091105960e-01
2.435835199727091094e+03 7.620434251799428349e-01
2.435843183329245676e+03 7.698091817338271747e-01
2.435851166850881327e+03 7.757243064834800084e-01
2.435859324508494865e+03 7.801136324516800835e-01
2.435867358879389940e+03 7.832741718102730344e-01
2.435875342118953995e+03 7.853522717744086945e-01
2.435883438178535471e+03 7.864849605122958831e-01
2.435891533466536657e+03 7.868718613717523569e-01
2.435899516423932710e+03 7.867211127909151669e-01
2.435907550483111208e+03 7.861318267838171003e-01
2.435915707090375236e+03 7.850788440553986280e-01
2.435923689765505060e+03 7.834688511949976508e-01
2.435931672360017728e+03 7.811855683753726742e-01
2.435939868812075019e+03 7.781507974402762651e-01
2.435947862143359544e+03 7.743740763799790150e-01
2.435955844455478200e+03 7.698671607766995884e-01
2.435963977983542009e+03 7.646132102221347981e-01
2.435972033557183295e+03 7.585528816907771699e-01
2.435980015586812442e+03 7.515220796479302745e-01
2.435988085788163062e+03 7.432880528176484258e-01
2.435996204006663447e+03 7.336515831531736920e-01
2.436004185753705315e+03 7.224611148563900853e-01
2.436012192225520266e+03 7.095980860316760674e-01
2.436020373491487135e+03 6.949407539259049305e-01
2.436028354955844407e+03 6.783093703455794765e-01
2.436036336339455374e+03 6.594651347254032459e-01
2.436044502965988158e+03 6.380944014159897204e-01
2.436052523192917761e+03 6.138096723411866629e-01
2.436060504293717258e+03 5.862183887349931011e-01
2.436068606266076586e+03 5.549644894580255672e-01
2.436076690464612966e+03 5.196972006838774805e-01
2.436084671282502313e+03 4.801281687913531715e-01
2.436092708197516004e+03 4.361618274762876779e-01
2.436100856770615792e+03 3.879118411394947841e-01
2.436108837305498582e+03 3.359112934564560393e-01
2.436116817759536389e+03 2.814015022010613598e-01
2.436125013110714008e+03 2.263349572986473046e-01
2.436133002362392290e+03 1.732432353870617670e-01
2.436140982533296210e+03 1.250038038198788282e-01
2.436149111901685046e+03 8.415937761092806557e-02
2.436157166452869205e+03 5.220710101254862068e-02
2.436165146340542378e+03 2.938235426713104240e-02
2.436173209322622824e+03 1.474740864666713482e-02
2.436181329576618282e+03 6.507528140261325394e-03
2.436189309180962482e+03 2.666179619961606215e-03
2.436197305373109430e+03 1.716922964493667074e-03
2.436205491733323925e+03 3.138841804942282387e-03
2.436213471054241836e+03 7.552919512816502756e-03
2.436221450294183796e+03 1.645959754060224642e-02
2.436229602679806703e+03 3.170613498109004641e-02
2.436237631960067574e+03 5.495833958510568801e-02
2.436245610916455917e+03 8.723479306715450909e-02
2.436253695585653077e+03 1.283869252739236466e-01
2.436261791898125011e+03 1.769312390922949396e-01
2.436269770570862420e+03 2.304509964252758614e-01
2.436277787119659479e+03 2.861876367568442769e-01
2.436285950868102191e+03 3.414934873245373814e-01
2.436293929257090895e+03 3.942004386385724035e-01
2.436301907565004967e+03 4.429113913075028441e-01
2.436310078585240262e+03 4.870098994509581836e-01
2.436318086974825746e+03 5.263911601554338571e-01
2.436326064998862421e+03 5.611858694617888332e-01
2.436334166971399554e+03 5.916843791377827122e-01
2.436342243723752745e+03 6.182781534952004332e-01
2.436350221463816069e+03 6.413159884879761075e-01
2.436358253984330531e+03 6.610885495024472203e-01
2.436366399503559933e+03 6.778262741629518251e-01
2.436374376959550773e+03 6.916312783872714531e-01
2.436382354334367392e+03 7.025120760202302472e-01
2.436390539602766239e+03 7.105079249746849568e-01
2.436398531485752301e+03 7.158434521065799583e-01
2.436406508576368651e+03 7.191965249388029280e-01
2.436414623464639590e+03 7.214007572412832747e-01
2.436422685042105968e+03 7.228246451367980052e-01
2.436430661848424734e+03 7.234664561122077231e-01
2.436438705951894462e+03 7.230783811036274322e-01
2.436446837628297999e+03 7.208978861654917747e-01
2.436454814150221409e+03 7.157893455751969114e-01
2.436462790590869645e+03 7.069053709420776155e-01
2.436470985717154235e+03 6.936985044658301458e-01
2.436478965481442629e+03 6.756521585923384032e-01
2.436486941637567725e+03 6.522181383565216484e-01
2.436495065050135963e+03 6.226998188052814687e-01
2.436503115841775070e+03 5.862221431024203788e-01
2.436511091713278802e+03 5.419407489580347903e-01
2.436519143007105868e+03 4.893734959192962974e-01
2.436527265230902685e+03 4.287867111280143639e-01
2.436535240817686827e+03 3.617619795054831666e-01
2.436543219587644671e+03 2.915792973644067421e-01
2.436551413648511243e+03 2.229955166925017274e-01
2.436559388950478024e+03 1.615287082443314370e-01
2.436567364171040481e+03 1.125532996021588322e-01
2.436575491712629628e+03 8.054566040500782398e-02
2.436583536111336798e+03 6.860645466371008416e-02
2.436591511046953656e+03 7.806583748944084800e-02
2.436599565134703880e+03 1.081843050558147640e-01
2.436607682299947555e+03 1.563393238313423861e-01
2.436615656950521497e+03 2.184500096433242278e-01
2.436623637178952322e+03 2.893203654018358661e-01
2.436631827515996520e+03 3.633230056620638249e-01
2.436639801881428411e+03 4.354061061681952505e-01
2.436647776165355936e+03 5.018889813503357722e-01
2.436655903436848803e+03 5.606466652185986277e-01
2.436663945839358803e+03 6.109150646544153629e-01
2.436671919838015583e+03 6.528549330720341271e-01
2.436679972319410354e+03 6.871362852016568157e-01
2.436688088823996168e+03 7.149167635001762999e-01
2.436696062537285343e+03 7.380466362443980355e-01
2.436704039822749564e+03 7.584045777905519259e-01
2.436712230835026276e+03 7.771499900448467502e-01
2.436720204262849165e+03 7.949710072428778362e-01
2.436728177609067188e+03 8.121524169685988559e-01
2.436736300207501699e+03 8.282022556809661706e-01
2.436744345014391456e+03 8.422666606785431664e-01
2.436752318075014045e+03 8.540662461150314577e-01
2.436760364545927587e+03 8.638936176207689943e-01
2.436768484791595711e+03 8.721798430045598627e-01
2.436776457566525551e+03 8.793056059773127764e-01
2.436784430259780947e+03 8.855122600405767042e-01
2.436792620838022231e+03 8.908472910703103542e-01
2.436800596083284745e+03 8.951007940245178096e-01
2.436808568490718244e+03 8.978579645076436577e-01
2.436816682009280157e+03 8.985375283652111689e-01
2.436824733624975579e+03 8.966543653363405753e-01
2.436832705746488955e+03 8.920802740234941020e-01
2.436840741798943782e+03 8.857915583751599931e-01
2.436848870191281094e+03 8.804664478838940544e-01
2.436856842026776576e+03 8.785456263285325029e-01
2.436864813780496661e+03 8.808079278111676791e-01
2.436872992207598145e+03 8.872728083165631885e-01
2.436880977331265058e+03 8.972519928375524145e-01
2.436888948798838101e+03 9.083963426846911604e-01
2.436897048826860555e+03 9.181711162535530768e-01
2.436905111659637896e+03 9.257465894014992314e-01
2.436913082840964307e+03 9.313656864351125275e-01
2.436921104063127586e+03 9.355404419737343158e-01
2.436929245011577223e+03 9.387712596691726308e-01
2.436937215906560596e+03 9.413628087120899934e-01
2.436945186719668527e+03 9.434556710709494087e-01
2.436953348582268973e+03 9.451163640316257997e-01
2.436961347995308188e+03 9.463965213157820022e-01
2.436969318521943478e+03 9.473181766762850398e-01
2.436977400644899717e+03 9.478729182858667279e-01
2.436985479106892399e+03 9.480235940274753803e-01
2.436993449346955458e+03 9.477189473538929487e-01
2.437001451323134006e+03 9.468725565120744703e-01
2.437009609240993541e+03 9.452215397767711469e-01
2.437017579194386599e+03 9.421678188457878189e-01
2.437025549065803261e+03 9.367812994659975301e-01
2.437033689946681079e+03 9.281606775474574578e-01
2.437041708063920396e+03 9.159234833398340880e-01
2.437049677648537454e+03 9.015051980594764869e-01
2.437057737448037642e+03 8.885869206486827210e-01
2.437065835955239436e+03 8.804484274549461142e-01
2.437073805252958664e+03 8.782298508633005207e-01
2.437081783563596673e+03 8.815659183675575994e-01
2.437089962868025395e+03 8.884675676744225870e-01
2.437097931878749478e+03 8.948941661503376777e-01
2.437105900807395301e+03 8.975185218052317282e-01
2.437114016285462640e+03 8.970409686507897495e-01
2.437122057525590662e+03 8.967605799138851363e-01
2.437130026167110827e+03 8.990865708170527881e-01
2.437138059220899777e+03 9.050821852050683347e-01
2.437146182193167533e+03 9.148984371733220877e-01
2.437154150547463360e+03 9.268203881757720586e-01
