# Wlen(nm) Flux Flux_err
1.922824283826199007e+03 2.244789666188611310e-01 5.219463736391608856e-03
1.922830940729495296e+03 2.769774737108745555e-01 5.219463736391608856e-03
1.922837419635050082e+03 3.374990883007595865e-01 5.219463736391608856e-03
1.922844105739995030e+03 3.908640856913989103e-01 5.219463736391608856e-03
1.922850613934373541e+03 4.323612594161165834e-01 5.219463736391608856e-03
1.922857211195429500e+03 4.633881715720293837e-01 5.219463736391608856e-03
1.922863807791493400e+03 4.867127646143010189e-01 5.219463736391608856e-03
1.922870316029791638e+03 4.997898988768360029e-01 5.219463736391608856e-03
1.922877001206319164e+03 5.110327320328306167e-01 5.219463736391608856e-03
1.922883479483539531e+03 5.192211907084254285e-01 5.219463736391608856e-03
