# Wlen(nm) Transmission
2.368001756105088589e+03 9.336940408466140040e-01
2.368008692675529801e+03 9.292285578973650262e-01
2.368015629054916644e+03 9.288965011007302985e-01
2.368022565243229565e+03 9.328115861143762011e-01
2.368029501240446280e+03 9.401143201807341532e-01
2.368036437046545871e+03 9.482455970669119161e-01
2.368043372661505600e+03 9.548346506844084258e-01
2.368050308085305915e+03 9.588608475737409043e-01
2.368057243317924076e+03 9.599275230464965336e-01
2.368064178359339166e+03 9.580807246659583942e-01
2.368071142885552490e+03 9.536637784474545354e-01
2.368078104411099957e+03 9.479900114567061387e-01
2.368085038947860539e+03 9.434632130186173526e-01
2.368091973293337105e+03 9.417083649293129799e-01
2.368098907447507827e+03 9.432232247933467484e-01
2.368105841410350877e+03 9.481093209488232754e-01
2.368112775181845791e+03 9.555676743973514631e-01
2.368119708761970287e+03 9.633921811879904151e-01
2.368126642150702992e+03 9.697894550289768434e-01
2.368133575348022987e+03 9.742933867885433807e-01
2.368140508353907990e+03 9.770962893757151324e-01
2.368147441168337082e+03 9.786462201682543105e-01
2.368154373791288890e+03 9.793010868513101208e-01
2.368161306222741587e+03 9.792115102487214395e-01
2.368168257663105578e+03 9.783751183694683329e-01
2.368175228021318162e+03 9.765952566711094684e-01
2.368182159947296896e+03 9.733453733247962036e-01
2.368189091681695118e+03 9.678264435773997754e-01
2.368196023224491455e+03 9.594129211314871286e-01
2.368202954575664535e+03 9.481594839652914830e-01
2.368209885735192529e+03 9.361783170081415806e-01
2.368216816703054519e+03 9.271880858105978618e-01
2.368223747479229132e+03 9.234096885356949391e-01
2.368230678063694086e+03 9.253876024067537731e-01
2.368237608456428461e+03 9.329949486756506927e-01
2.368244538657410430e+03 9.444400921529586546e-01
2.368251468666618621e+03 9.560064514049536610e-01
2.368258398484032114e+03 9.651042474866839971e-01
2.368265350030478658e+03 9.712241986553473705e-01
2.368272316022218547e+03 9.747254050140801152e-01
2.368279245333335439e+03 9.763045404051474696e-01
2.368286174452575779e+03 9.766073754137869489e-01
2.368293103379917738e+03 9.761998944819815227e-01
2.368300032115340855e+03 9.754656616241837996e-01
2.368306960658822845e+03 9.745382879521353736e-01
2.368313889010340972e+03 9.735283373266350182e-01
2.368320817169875681e+03 9.725638352985243040e-01
2.368327745137402871e+03 9.715934459858344141e-01
2.368334672912903443e+03 9.704166545919736819e-01
2.368341600496355113e+03 9.691952572606924443e-01
2.368348527887736054e+03 9.684766045134769463e-01
2.368355455087024893e+03 9.685113022727680487e-01
2.368362419950262392e+03 9.691580032398325883e-01
2.368369368357598887e+03 9.702796183915753936e-01
2.368376295049768942e+03 9.716411507063469344e-01
2.368383221549765949e+03 9.726325434631981626e-01
2.368390147857567626e+03 9.727324645926598290e-01
2.368397073973152146e+03 9.718049952623991627e-01
2.368403999896498135e+03 9.698551424231380835e-01
2.368410925627584675e+03 9.668395498473321137e-01
2.368417851166389482e+03 9.625548119019585736e-01
2.368424776512891185e+03 9.565838064948685160e-01
2.368431701667067500e+03 9.483451315585752495e-01
2.368438626628897509e+03 9.372871841373078272e-01
2.368445551398360294e+03 9.233647079840334726e-01
2.368452482650623097e+03 9.075136843000320974e-01
2.368459460709582800e+03 8.915004546032651023e-01
2.368466384971162825e+03 8.769355439649545447e-01
2.368473309040293316e+03 8.643603105530901498e-01
2.368480232916952446e+03 8.534307755293319975e-01
2.368487156601118386e+03 8.436879049815708687e-01
2.368494080092770218e+03 8.368638282406015705e-01
2.368501003391885661e+03 8.362207013017217694e-01
2.368507926498444249e+03 8.428207458632427374e-01
2.368514849412422791e+03 8.564474928881895543e-01
2.368521772133801278e+03 8.766576294682282278e-01
2.368528694662556973e+03 9.005305043090684469e-01
2.368535616998667138e+03 9.225984135290853372e-01
2.368542539142113583e+03 9.396460175747048948e-01
2.368549509216684783e+03 9.514765584574294000e-01
2.368556444171772000e+03 9.590165677226624164e-01
2.368563365806509410e+03 9.636593121552382568e-01
2.368570287248499881e+03 9.664510171143165795e-01
2.368577208497719766e+03 9.679670711451635601e-01
2.368584129554149513e+03 9.685019985048235469e-01
2.368591050417766837e+03 9.681751421627947662e-01
2.368597971088549912e+03 9.669802244884300180e-01
2.368604891566476908e+03 9.647937183318003873e-01
2.368611811851526909e+03 9.613272349234236458e-01
2.368618731943677176e+03 9.560200889994512341e-01
2.368625651842906791e+03 9.478326948618081005e-01
2.368632571549193926e+03 9.348565581069857577e-01
2.368639531679966694e+03 9.142663716749054315e-01
2.368646472606540556e+03 8.837657030252720203e-01
2.368653391803352406e+03 8.431533576044392131e-01
2.368660310807140831e+03 7.983530398421786467e-01
2.368667229617882185e+03 7.616643149987012418e-01
2.368674148235555549e+03 7.423265604943779516e-01
2.368681066660140914e+03 7.434395174032981668e-01
2.368687984891614178e+03 7.651689817725187970e-01
2.368694902929954424e+03 8.028054881596258241e-01
2.368701820775139822e+03 8.446333601803776014e-01
2.368708738427149910e+03 8.805230558750974934e-01
2.368715655885962406e+03 9.072257078244978512e-01
2.368722573151555025e+03 9.252555000876370173e-01
2.368729534744788452e+03 9.367399142622496733e-01
2.368736470230337090e+03 9.438167447839971302e-01
2.368743386985685902e+03 9.477083581565517445e-01
2.368750303547732983e+03 9.490751030318739234e-01
2.368757219916456961e+03 9.485042388102611355e-01
2.368764136091835553e+03 9.470482797866953684e-01
2.368771052073847841e+03 9.459285908643543239e-01
2.368777967862470632e+03 9.456962667445060200e-01
2.368784883457683918e+03 9.464982259000555009e-01
2.368791798859464961e+03 9.483744957987199076e-01
2.368798714067792844e+03 9.508065994739633986e-01
2.368805629082644828e+03 9.526654973740560362e-01
2.368812543903999540e+03 9.533187467082191446e-01
2.368819518381059424e+03 9.528215257162281349e-01
2.368826436997955170e+03 9.514182045255396014e-01
2.368833351308297097e+03 9.493070754867163341e-01
2.368840265425058988e+03 9.465251461778720898e-01
2.368847179348220379e+03 9.429722093955192896e-01
2.368854093077758534e+03 9.383972342726900617e-01
2.368861006613652535e+03 9.324050046839318373e-01
2.368867919955879188e+03 9.245305818335940451e-01
2.368874833104418485e+03 9.142749099949770697e-01
2.368881746059247689e+03 9.010063906723387861e-01
2.368888658820345427e+03 8.837887351850334250e-01
2.368895571387689870e+03 8.613964678986759660e-01
2.368902505510718584e+03 8.325255473618674573e-01
2.368909460808493805e+03 7.961764662841933626e-01
2.368916372864114237e+03 7.524427116885630262e-01
2.368923284725899521e+03 7.037124365942114546e-01
2.368930196393826463e+03 6.552831280302370276e-01
2.368937107867874602e+03 6.139049132422066402e-01
2.368944019148021653e+03 5.848347322084910260e-01
2.368950930234245334e+03 5.691728896496823786e-01
2.368957841126525182e+03 5.633734806642640702e-01
2.368964751824837094e+03 5.607220026559543991e-01
2.368971662329162427e+03 5.551428193080486517e-01
2.368978572639476170e+03 5.486732902005193591e-01
2.368985482755758312e+03 5.501783087490905721e-01
2.368992451743789843e+03 5.659116150285116165e-01
2.368999368179673638e+03 5.987986296948167864e-01
2.369006277783460519e+03 6.492179011373429010e-01
2.369013187193132580e+03 7.104157797493003690e-01
2.369020096408668905e+03 7.694771718451040021e-01
2.369027005430047666e+03 8.176525349388416020e-01
2.369033914257246124e+03 8.527206844077934722e-01
2.369040822890243362e+03 8.759413734715142397e-01
2.369047731329016642e+03 8.903853007912627682e-01
2.369054639573544591e+03 8.995375918175196883e-01
2.369061547623805836e+03 9.065024646186130575e-01
2.369068455479777640e+03 9.131214278529551365e-01
2.369075404380841974e+03 9.202831252692110775e-01
2.369082337219406782e+03 9.283371939401307005e-01
2.369089244562170279e+03 9.367549702278552548e-01
2.369096151710562935e+03 9.443241090044535158e-01
2.369103058664562013e+03 9.502639927480607263e-01
2.369109965424145230e+03 9.544161989901087662e-01
2.369116871989292122e+03 9.569497708643824874e-01
2.369123778359979497e+03 9.581740540851026999e-01
2.369130684536185981e+03 9.583869269014843040e-01
2.369137590517890203e+03 9.578557692817403213e-01
2.369144496305069879e+03 9.566722033212624599e-01
2.369151401897702726e+03 9.546874852570694792e-01
2.369158340446085731e+03 9.515038979479607528e-01
2.369165279947693307e+03 9.462709923287586644e-01
2.369172185026403895e+03 9.372950993735540415e-01
2.369179089910487164e+03 9.221140421601186077e-01
2.369185994599917649e+03 8.987239430705995513e-01
2.369192899094675340e+03 8.665184992109877804e-01
2.369199803394739320e+03 8.298554383094537412e-01
2.369206707500085940e+03 7.990333368547021253e-01
2.369213611410692920e+03 7.821079971257796082e-01
2.369220515126540704e+03 7.817086002351564256e-01
2.369227418647606100e+03 7.980148226445992199e-01
2.369234321973866827e+03 8.273143423753104297e-01
2.369241259915772844e+03 8.596312298658350670e-01
2.369248196328856920e+03 8.857999204745435895e-01
2.369255099140481889e+03 9.021697303345640462e-01
2.369262001757218968e+03 9.078740028253879935e-01
2.369268904179046331e+03 9.029612807659225249e-01
2.369275806405943968e+03 8.878413951831195527e-01
2.369282708437888687e+03 8.636711166939126105e-01
2.369289610274857296e+03 8.358430646944439157e-01
2.369296511916830241e+03 8.138392798974800613e-01
2.369303413363784330e+03 8.040553269460174457e-01
2.369310314615697735e+03 8.083946225161815491e-01
2.369317215672548173e+03 8.267229821763066866e-01
2.369324162766121844e+03 8.550689379754249364e-01
2.369331086327169487e+03 8.845392341933265845e-01
2.369337986868668395e+03 9.084095246779800847e-01
2.369344887215020663e+03 9.255756716673808615e-01
2.369351787366205826e+03 9.374439434843279129e-01
2.369358687322202513e+03 9.460231825095108960e-01
2.369365587082987076e+03 9.529926658768803627e-01
2.369372486648539052e+03 9.592114157578258693e-01
2.369379386018835248e+03 9.646551536854708342e-01
2.369386285193853837e+03 9.689822696975389782e-01
2.369393184173573900e+03 9.721836496497670010e-01
2.369400082957972245e+03 9.745114734394340061e-01
2.369407048973311703e+03 9.762395110132530140e-01
2.369413949906845573e+03 9.775921994411266303e-01
2.369420848175173887e+03 9.787095021280303175e-01
2.369427746248098629e+03 9.796334826659506279e-01
2.369434644125597970e+03 9.803280351696480599e-01
2.369441541807648264e+03 9.807583630370045880e-01
2.369448439294228592e+03 9.809070987205426029e-01
2.369455336585316218e+03 nan
2.369462233680890677e+03 nan
2.369469130580928322e+03 nan
2.369476027285407326e+03 nan
2.369482951462627170e+03 nan
2.369489890844293313e+03 nan
2.369496787032046086e+03 nan
2.369503683024157453e+03 nan
2.369510578820606042e+03 nan
2.369517474474743267e+03 nan
2.422432084715208020e+03 nan
2.422440306157976011e+03 nan
2.422448622262378649e+03 nan
2.422456747874909979e+03 nan
2.422465115217335551e+03 nan
2.422473284899165265e+03 nan
2.422481511878547735e+03 nan
2.422489821518662666e+03 nan
2.422497946730054991e+03 nan
2.422506318962680325e+03 nan
2.422514482776833120e+03 9.588149833913942599e-01
2.422522714224357514e+03 9.581634746014270343e-01
2.422531018418642816e+03 9.578753133513006057e-01
2.422539143228664670e+03 9.574889219779475491e-01
2.422547519332269076e+03 9.561166579812006017e-01
2.422555678297451777e+03 9.526285145361299556e-01
2.422563913193725966e+03 9.457452580173472123e-01
2.422572212961062178e+03 9.345110915586687383e-01
2.422580337369481640e+03 9.186889143185087425e-01
2.422588716324419693e+03 9.006178719612997208e-01
2.422596871459763406e+03 8.850918487197234619e-01
2.422605108784967342e+03 8.751203370561198014e-01
2.422613405144659282e+03 8.718047535097791512e-01
2.422621529151244886e+03 8.759709693566372080e-01
2.422629909937446882e+03 8.866505696987438956e-01
2.422638062262509266e+03 8.997831369041892069e-01
2.422646300996399987e+03 9.122372047779150339e-01
2.422654594968176752e+03 9.233749731446092568e-01
2.422662718572697031e+03 9.331841479820975893e-01
2.422671100169668989e+03 9.416550264387815172e-01
2.422679250704428796e+03 9.487079735064636310e-01
2.422687489826339970e+03 9.543681992190975460e-01
2.422695782430353574e+03 9.586260428528323718e-01
2.422703905632576152e+03 9.614367760662541063e-01
2.422712287019401629e+03 9.628848276776393877e-01
2.422720436784260528e+03 9.630894311275119968e-01
2.422728675273102454e+03 9.621464217945948638e-01
2.422736967529928279e+03 9.602831671258144075e-01
2.422745090329622144e+03 9.580375894356456534e-01
2.422753470484957688e+03 9.560233885252952257e-01
2.422761620500743902e+03 9.546530850615192465e-01
2.422769857335001234e+03 9.541221711968475017e-01
2.422778150265639397e+03 9.542739993812636712e-01
2.422786272662572173e+03 9.544805969905882925e-01
2.422794650564651420e+03 9.539360396172920087e-01
2.422802801852616994e+03 9.521094640889679050e-01
2.422811036010349198e+03 9.489589413385490779e-01
2.422819330636225004e+03 9.451152201975373535e-01
2.422827452630164316e+03 9.414811106145999364e-01
2.422835827256796620e+03 9.386039129545900028e-01
2.422843980838616972e+03 9.366632990565033623e-01
2.422852211297457870e+03 9.358597068482211734e-01
2.422860508640422722e+03 9.365463095429314988e-01
2.422868630231135285e+03 9.386762052955376356e-01
2.422877000559703447e+03 9.418491915797374547e-01
2.422885157457480091e+03 9.458075515176925796e-01
2.422893383194640137e+03 9.502546702162805170e-01
2.422901684276966989e+03 9.543374870800421794e-01
2.422909805464221336e+03 9.570773848917089044e-01
2.422918170471682060e+03 9.580485093007244934e-01
2.422926331707941699e+03 9.572328934103386811e-01
2.422934551700205247e+03 9.547553820125695978e-01
2.422942857544595881e+03 9.505795282822103731e-01
2.422950978328158271e+03 9.445158975554369674e-01
2.422959336991043983e+03 9.366443171175141691e-01
2.422967503588738964e+03 9.275443384253105883e-01
2.422975716812462906e+03 9.190800832898528006e-01
2.422984028442042018e+03 9.135514748883765135e-01
2.422992148821680530e+03 9.115023467883974773e-01
2.423000500116097101e+03 9.125031243474887033e-01
2.423008673098604959e+03 9.162648989641992703e-01
2.423016878529722362e+03 9.220089225408916178e-01
2.423025196968040746e+03 9.281124721462467031e-01
2.423033316943522095e+03 9.338002482293400464e-01
2.423041659845149297e+03 9.392409046429758268e-01
2.423049840236273667e+03 9.444642657613344650e-01
2.423058036850290136e+03 9.488994039569138561e-01
2.423066363121325594e+03 9.516022084129613923e-01
2.423074482692417860e+03 9.522258365688124337e-01
2.423082816176509368e+03 9.514640273066061749e-01
2.423091005000478617e+03 9.505622791067044330e-01
2.423099191772474569e+03 9.502616852539025327e-01
2.423107526900629182e+03 9.506483703619914571e-01
2.423115646067098169e+03 9.514247348926636594e-01
2.423123969108482925e+03 9.517478180948528710e-01
2.423132167389952428e+03 9.504516017829617303e-01
2.423140343294579907e+03 9.470125610516008097e-01
2.423148688304684129e+03 9.424039740387409880e-01
2.423156807066297915e+03 9.386413741950667688e-01
2.423165118639373759e+03 9.369896107122765994e-01
2.423173327403426811e+03 9.377609526237506987e-01
2.423181491414912671e+03 9.408899996256516740e-01
2.423189847332223962e+03 9.454638593585076300e-01
2.423197965688746990e+03 9.494788601823722640e-01
2.423206264767488392e+03 9.513533597898856664e-01
2.423214485039632564e+03 9.501298451000573797e-01
2.423222636131776198e+03 9.447959753794943349e-01
2.423231003981974936e+03 9.344549430190147721e-01
2.423239121933175284e+03 9.190733857121936579e-01
2.423247407491128342e+03 9.008654881840532092e-01
2.423255640297300943e+03 8.848784107987329728e-01
2.423263777443472918e+03 8.760399725699612450e-01
2.423272158252671943e+03 8.762150016611144343e-01
2.423280275798314960e+03 8.854026381594118922e-01
2.423288546808598767e+03 9.017578557282285301e-01
2.423296793175162293e+03 9.206390092003108316e-01
2.423304915348306622e+03 9.369004940087323208e-01
2.423313310143041690e+03 9.485875405536481342e-01
2.423321427282894092e+03 9.562178539568737534e-01
2.423329682718199365e+03 9.609506821788073028e-01
2.423337943671943322e+03 9.639909281070074831e-01
2.423346060575605406e+03 9.660888449369050557e-01
2.423354448920497816e+03 9.676082805734860237e-01
2.423362576385642569e+03 9.686767593094259832e-01
2.423370815218230746e+03 9.693192896498412647e-01
2.423379091786374374e+03 9.695141160131512947e-01
2.423387208283874770e+03 9.692047565064787484e-01
2.423395579423695835e+03 9.683267854583192946e-01
2.423403723105287099e+03 9.669058744722300869e-01
2.423411944306995338e+03 9.652000424990506700e-01
2.423420237517183978e+03 9.636377484970519713e-01
2.423428353608286216e+03 9.626233458140687205e-01
2.423436706514617526e+03 9.624029609665902818e-01
2.423444867440554845e+03 9.629891683010652903e-01
2.423453069982789202e+03 9.641112297843731360e-01
2.423461380863096110e+03 9.653118075150005639e-01
2.423469496547568269e+03 9.661709807055262056e-01
2.423477830191563953e+03 9.665502830877100715e-01
2.423486009390174331e+03 9.666146708664766773e-01
2.423494192243912494e+03 9.665705180015905507e-01
2.423502521822841118e+03 9.665464951502830138e-01
2.423510637100447184e+03 9.666410336714746920e-01
2.423518950452830722e+03 9.668947487992998191e-01
2.423527148952869993e+03 9.671908640521432732e-01
2.423535311088661729e+03 9.674025479834111874e-01
2.423543660395142069e+03 9.675125354711374692e-01
2.423551775265647848e+03 9.675207143966569889e-01
2.423560067296714351e+03 9.673631279596469623e-01
2.423568286127368538e+03 9.669451528425097031e-01
2.423576426515332969e+03 9.662181938826757133e-01
2.423584796578724308e+03 9.651349456490871948e-01
2.423592911041896059e+03 9.635518011896835322e-01
2.423601180721511810e+03 9.612914216681394119e-01
2.423609420912393034e+03 9.582656265606838142e-01
2.423617538522221821e+03 9.549285722110638641e-01
2.423625930372313178e+03 9.522062482946231921e-01
2.423634044427915342e+03 9.505941813597290624e-01
2.423642290725516887e+03 9.502155200969618631e-01
2.423650553306668371e+03 9.512206364676644155e-01
2.423658667125028842e+03 9.533715839975827055e-01
2.423667041756689287e+03 9.556923632491759468e-01
2.423675175422429675e+03 9.574032706545934079e-01
2.423683397307023824e+03 9.582868940036360916e-01
2.423691683308916708e+03 9.582814225351047321e-01
2.423699796719334245e+03 9.574123951498882956e-01
2.423708146333704008e+03 9.558444147726107287e-01
2.423716304024161673e+03 9.537993978603080958e-01
2.423724500464325502e+03 9.514176902237103661e-01
2.423732810917862025e+03 9.490055030557915661e-01
2.423740923920101068e+03 9.470862960245216566e-01
2.423749247485502565e+03 9.458344368992683826e-01
2.423757430231834405e+03 9.450218272400863206e-01
2.423765600195713887e+03 9.444074325119364843e-01
2.423773936132226481e+03 9.436770746447493696e-01
2.423782048726051926e+03 9.422777721968818021e-01
2.423790345210377382e+03 9.399767334645562356e-01
2.423798554044167759e+03 9.371010459976902851e-01
2.423806696499480950e+03 9.341158613486909568e-01
2.423815058950729963e+03 9.313611833787287519e-01
2.423823171135905795e+03 9.289512984876735491e-01
2.423831439506618608e+03 9.266782167495718481e-01
2.423839675459882983e+03 9.240105346128587582e-01
2.423847789373916839e+03 9.203168257166732813e-01
2.423856179372093720e+03 9.148796602875822748e-01
2.423864291148386201e+03 9.067886736974445361e-01
2.423872530372515030e+03 8.948674790030771709e-01
2.423880794477700874e+03 8.780041632166990517e-01
2.423888906015974044e+03 8.555337714030886165e-01
2.423897270195642250e+03 8.286672850307743587e-01
2.423905408762209845e+03 8.012930229848116426e-01
2.423913617806356797e+03 7.764457937012447797e-01
2.423921911096340409e+03 7.541685589844597803e-01
2.423930022225354151e+03 7.330605439788564492e-01
2.423938355619332015e+03 7.111617838058009733e-01
2.423946523976096614e+03 6.852650782633460391e-01
2.423954701806429966e+03 6.533212099783040072e-01
2.423963025314521019e+03 6.182849203833588048e-01
2.423971136034040228e+03 5.874036283233189382e-01
2.423979437608239550e+03 5.677811910277562601e-01
2.423987636788765940e+03 5.623871882716950932e-01
2.423995782371023779e+03 5.701684499481993740e-01
2.424004137130959862e+03 5.871315296527112038e-01
2.424012247440748069e+03 6.074888303064012174e-01
2.424020516160652733e+03 6.259887007372432199e-01
2.424028747198934070e+03 6.387384125008531699e-01
2.424036859498422928e+03 6.437235981331463908e-01
2.424045246544375004e+03 6.406375710156840819e-01
2.424053356444195742e+03 6.285412661640339405e-01
2.424061591274856255e+03 6.045784207972337843e-01
2.424069855205318618e+03 5.661443106787739099e-01
2.424077964866480215e+03 5.127007620570050994e-01
2.424086321873062388e+03 4.458271567950084502e-01
2.424094463043100404e+03 3.703168594357997279e-01
2.424102662949135265e+03 2.943338653073219180e-01
2.424110960806635376e+03 2.279264953714419117e-01
2.424119070057454337e+03 1.811725179890290027e-01
2.424127391532528691e+03 1.619365907459354159e-01
2.424135567236176939e+03 1.735433895952300520e-01
2.424143731181772182e+03 2.138906790371790656e-01
2.424152064001601047e+03 2.766465225337313982e-01
2.424160172841840449e+03 3.527619400144298423e-01
2.424168457749337449e+03 4.325292308317484347e-01
2.424176669022141141e+03 5.081582338616283945e-01
2.424184795971051244e+03 5.750700910971415780e-01
2.424193164788929153e+03 6.316074312710333594e-01
2.424201273218352981e+03 6.781605358946268813e-01
2.424209520521770628e+03 7.160473111751346487e-01
2.424217768399706983e+03 7.473338280836562264e-01
2.424225876589969630e+03 7.742812335773350263e-01
2.424234243892100039e+03 7.980156833116228698e-01
2.424242371185706361e+03 8.187217513105230493e-01
2.424250579848108828e+03 8.367303583677857537e-01
2.424258865367589351e+03 8.522366784307823240e-01
2.424266973146658984e+03 8.650113778527743769e-01
2.424275301199972546e+03 8.751756209310871393e-01
2.424283466742613200e+03 8.831596339479461655e-01
2.424291635726633103e+03 8.894601859073631989e-01
2.424299959924500399e+03 8.943967402205054151e-01
2.424308067292141004e+03 8.977463805992067503e-01
2.424316355059012494e+03 8.988991859947593754e-01
2.424324559887787473e+03 8.975756922626783041e-01
2.424332688155622691e+03 8.939166346198421653e-01
2.424341052069152283e+03 8.880141172774997926e-01
2.424349159025126482e+03 8.816304229959145422e-01
2.424357405467498666e+03 8.781158145941984072e-01
2.424365650619939970e+03 8.788292145673631817e-01
2.424373757336250037e+03 8.833921428875485260e-01
2.424382121596819616e+03 8.916611259534781286e-01
2.424390248344328029e+03 9.025165342777764499e-01
2.424398452423710296e+03 9.129218431262760003e-01
2.424406738937781483e+03 9.210104619192293063e-01
2.424414845242049523e+03 9.266821742168394049e-01
2.424423166530904837e+03 9.300453040288662043e-01
2.424431335248456435e+03 9.313680771872191455e-01
2.424439495925922074e+03 9.312863325813297566e-01
2.424447824840025987e+03 9.309472751738033791e-01
2.424455930732010984e+03 9.312746474748193615e-01
2.424464208009969298e+03 9.327216312399976283e-01
2.424472419736221582e+03 9.355758672091515349e-01
2.424480535972412326e+03 9.397765009405705250e-01
2.424488908325379725e+03 9.445438389243160371e-01
2.424497013804846574e+03 9.488392124428554064e-01
2.424505246032291780e+03 9.520569386499785347e-01
2.424513501806333352e+03 9.540580037706685168e-01
2.424521607045632663e+03 9.549702904078706256e-01
2.424529954907446609e+03 9.550094361099843443e-01
2.424538094459263448e+03 9.543212086503284342e-01
2.424546280596144697e+03 9.530961666926595077e-01
2.424554581457499808e+03 9.515922772019120845e-01
2.424562686283903986e+03 9.498409433439043426e-01
2.424570987445505125e+03 9.478889040408166045e-01
2.424579172693971941e+03 9.463688224358106638e-01
2.424587311699803195e+03 9.459164126966912445e-01
2.424595658688430831e+03 9.462474890389924731e-01
2.424603763101698860e+03 9.469004283671464961e-01
2.424612016522346948e+03 9.476027236164430434e-01
2.424620248507678298e+03 9.477214406609434372e-01
2.424628352680414537e+03 9.467926923087734981e-01
2.424636720158596290e+03 9.451573659172224362e-01
2.424644837497728076e+03 9.430009483986675489e-01
2.424653042136242220e+03 9.401390926032739959e-01
2.424661321899089216e+03 9.363696040830520317e-01
2.424669425658312775e+03 9.313766729334735928e-01
2.424677743744046893e+03 9.245930218733214856e-01
2.424685909470696060e+03 9.159050311118293042e-01
2.424694064285463810e+03 9.063176647353305970e-01
2.424702392866912305e+03 8.969871984285199273e-01
2.424710496212384896e+03 8.882605972952212214e-01
2.424718763863800177e+03 8.815830955806337466e-01
2.424726979019309965e+03 8.793409752895762210e-01
2.424735082968282768e+03 8.817077023579926731e-01
2.424743461409851989e+03 8.878102927608296779e-01
2.424751564341335325e+03 8.974831717857733038e-01
2.424759780516124465e+03 9.094081310359258818e-01
2.424768046142273761e+03 9.207018134807989362e-01
2.424776148832719628e+03 9.298303501711664421e-01
2.424784476875496694e+03 9.365986718824976798e-01
2.424792630043868940e+03 9.410197902663314240e-01
2.424800793699290352e+03 9.433168439067559641e-01
2.424809110838292781e+03 9.436156103956890862e-01
2.424817213114369679e+03 9.416360956041239794e-01
2.424825488026537187e+03 9.366812774983070966e-01
2.424833693318691985e+03 9.281016392705434548e-01
2.424841803411564342e+03 9.166179033275515531e-01
2.424850173106070542e+03 9.049455275860213144e-01
2.424858274967540638e+03 8.956094308299110685e-01
2.424866495705659872e+03 8.895944134397955061e-01
2.424874754164504793e+03 8.878161306807469400e-01
2.424882855784570438e+03 8.909423378101126723e-01
2.424891186809711144e+03 8.971207912812277918e-01
2.424899334390933745e+03 9.040651395724824679e-01
2.424907499911131708e+03 9.112947477966565346e-01
2.424915812580011789e+03 9.188780787619276191e-01
2.424923913785090008e+03 9.264081076596691888e-01
2.424932188980397768e+03 9.336369476602199846e-01
2.424940391383253427e+03 9.402840953112131528e-01
2.424948500641219198e+03 9.458753183192283309e-01
2.424956868563914668e+03 9.502058154979592386e-01
2.424964969353767174e+03 9.531993649383998513e-01
2.424973187674672772e+03 9.549269251062868502e-01
2.424981445943199560e+03 9.555589793916101637e-01
2.424989546491283363e+03 9.551905223071750495e-01
2.424997873516506843e+03 9.538411373937522031e-01
2.425006022489301813e+03 9.514206339359333464e-01
2.425014182890799930e+03 9.476676984660741265e-01
2.425022498069473841e+03 9.420277719360777846e-01
2.425030598201951307e+03 9.336399795024170611e-01
2.425038866695184424e+03 9.216507662842027271e-01
2.425047073190394258e+03 9.054447646080447942e-01
2.425055174627041652e+03 8.858106113386237102e-01
2.425063547760775691e+03 8.647724625304753499e-01
2.425071647477406714e+03 8.430003193962964936e-01
2.425079856392948841e+03 8.201302642207125571e-01
2.425088121455746659e+03 7.967303540389010230e-01
2.425096220930241998e+03 7.743832553941122354e-01
2.425104536965658099e+03 7.553521853615113857e-01
2.425112694316351735e+03 7.435064107319370175e-01
2.425120842608059320e+03 7.426924525960354462e-01
2.425129167284054347e+03 7.545141074202278419e-01
2.425137266342323528e+03 7.777054300293820832e-01
2.425145521140653273e+03 8.080255615279888781e-01
2.425153738717483066e+03 8.397442986802132747e-01
2.425161837533390553e+03 8.682792929830340789e-01
2.425170198479078863e+03 8.914392396382256889e-01
2.425178309315821025e+03 9.090440020395648135e-01
2.425186501830227371e+03 9.220153794135177439e-01
2.425194780679499218e+03 9.314829021672936804e-01
2.425202879078798560e+03 9.383649785532756082e-01
2.425211177126896473e+03 9.432626977533684620e-01
2.425219349849432547e+03 9.464414412011867839e-01
2.425227479032638257e+03 9.478905469751077728e-01
2.425235820201097340e+03 9.474493044087022309e-01
2.425243918183548885e+03 9.449470055390611911e-01
2.425252152286520413e+03 9.406466435146588756e-01
2.425260387941853878e+03 9.351590052735595515e-01
2.425268485681577658e+03 9.288469801885643751e-01
2.425276824344652596e+03 9.228330861052227441e-01
2.425284954846337314e+03 9.186274686718604032e-01
2.425293123956208092e+03 9.158118465136889652e-01
2.425301423591781713e+03 9.127192820262637341e-01
2.425309520914275708e+03 9.081775228735511352e-01
2.425317793969910781e+03 9.018442474703357581e-01
2.425325989065859176e+03 8.952275258371152900e-01
2.425334092134216917e+03 8.909529152966653154e-01
2.425342456797911382e+03 8.901742474323411924e-01
2.425350553702935485e+03 8.936489468137980285e-01
2.425358760102457381e+03 9.018431878880923680e-01
2.425367020840811165e+03 9.122482391864922269e-01
2.425375117502738703e+03 9.212145190512264215e-01
2.425383426873365352e+03 9.279177136542041682e-01
2.425391584046251410e+03 9.331494742565251688e-01
2.425399722740548441e+03 9.372438457447848092e-01
2.425408050169885882e+03 9.405922065971995538e-01
2.425416146413960632e+03 9.436903132737493038e-01
2.425424387464348456e+03 9.465367389661329955e-01
2.425432611942916992e+03 9.484468412719234687e-01
2.425440707943670077e+03 9.486223084175453568e-01
2.425449050989842362e+03 9.461569452372740052e-01
2.425457172877760058e+03 9.401272446755329915e-01
2.425465344558095694e+03 9.300230848912751647e-01
